,url,input_titles,input_description,output
142,http://www.virtualology.com/virtualwarmuseum.com/revolutionarywarhall/THADDEUSKOSCIUSKO.COM/george-Washington.org/peytonrandolph.com/george-washington.org/richardhenrylee.org/marquisdelafayette.net/johnqadams.com/jamesmadison.info/Thomas-Jefferson.org/jamesmadison.info/JamesMonroe.net/John-Marshall.org/JamesMadison.info/Patrick-Henry.org/RichardHenryLee.org/jamesmonroe.net/John-Marshall.org/thomas-jefferson.org/George-Washington.org/franklinroosevelt.net/thomas-jefferson.org/George-Washington.org/SamuelHuntington.org/,Samuel Huntington,"Samuel Huntington (July 16, 1731 [O.S. July 5, 1731] – January 5, 1796) was a jurist, statesman, and Patriot in the American Revolution from Connecticut. As a delegate to the Continental Congress, he signed the Declaration of Independence and the Articles of Confederation. He also served as President of the Continental Congress from 1779 to 1781, President of the United States in Congress Assembled 1781, chief justice of the Connecticut Supreme Court from 1784 to 1785, and the 3rd Governor of Connecticut from 1786 until his death.",None
143,http://www.vivereapiedinudi.com/2016/02/?m=0,Vivere a piedi nudi living barefoot: febbraio 2016,"Colori, sapori e sensazioni della vita! Per condividere un modo di intendere e vivere la casa, spunti creativi per arredare e decorare!",None
144,http://xidealab.net/pukiwiki/index.php?dosondragonocean29,dosondragonocean29 - PukiWiki,No Description,None
145,http://youkafoods.com/product/showproduct.php?id=160&lang=en,20g Liquorice Fruit Roll-youkafoods,Five colours sugar coated liquorice rollerFlavour: Mixed Fruit Flavour,None
146,https://1062795.extforms.netsuite.com/app/site/crm/externalleadpage.nl?compid=1062795&formid=12&h=AACffht_kHHkxW_OU7-QtbaJOwYCm7SUwKI&email=&firstname=&promocode=&promocodeaction=overwrite&sj=8DJT1oI0cFvCav3tSTJ0S4HfB%3B1733326814%3B669576329&gc=clear&lastname=,Online Form,No Description,None
147,https://2b.rlpdotca.appspot.com/fr/homes/bc/vancouver/220-11th-avenue-w/bc-van-10007067/,"220 11th Avenue W, Vancouver, BC | Royal LePage","Voir les détails de la propriété à 220 11th Avenue W, Vancouver, BC, ainsi que les propriétés à vendre dans les environs.",None
148,https://2b.rlpdotca.appspot.com/fr/homes/bc/vancouver/221-11th-avenue-w/bc-van-10069808/,"221 11th Avenue W, Vancouver, BC | Royal LePage","Voir les détails de la propriété à 221 11th Avenue W, Vancouver, BC, ainsi que les propriétés à vendre dans les environs.",None
149,https://303hkocto.com/post/prediksi-togel-hongkong-hari-ini-2-maret,Prediksi togel HONGKONG hari ini (2 Maret),Prediksi togel HONGKONG hari ini (2 Maret),None
150,https://4pipblog.blogspot.com/2010/06/cyren-jeugd-symposium.html,4PIP: CyREN jeugd symposium,Gisteren was ik in Zwolle daar hield het CyREN jeugd een symposium over Cyber Safety thema's. Allereerst een verhaal van Joyce Kerstens waar...,None
151,https://aboutnoemiel.com/tag/converse/,converse Archives - Aboutnoemiel,No Description,None
152,https://academy.visiplus.com/formation-les-bases-techniques-du-web,Formation Les bases techniques du Web pour non-techniciens,"Notre formation Les bases techniques du Web pour non-techniciens ne requiert aucun prérequis technique et vous apporte une vision simple et claire du web en termes de standards, d'infrastructures, de langages, et d'architectures.",None
153,https://adalminasadventures.com/category/matkailu/valokuvaus/,Valokuvaus arkistot - Adalmina's Adventures,No Description,None
154,https://adgm.arabsustainability.com/organisations/by-country/SA,"Arab Sustainability:
    Companies",The Arab region's sustainability performance platform,None
155,https://admin.user-cards.com/admin/login,Login,,None
156,https://adultvideos7.com/xxx/Amateur-Quickie,Free porn Amateur Quickie @ adultvideos7.com,Free porn amateur quickie videos and sex movies.,None
157,https://affareraero.firebaseapp.com/21270/35845.html,Bygghemma,No Description,None
158,https://afiliados-na-web.com/tag/galaxy-s21-ultra/,Arquivos Galaxy s21 Ultra - Afiliados na Web,"Se você está procurando o melhor telefone celular para comprar em 2023, você veio ao lugar certo! Há tantos telefones",None
159,https://agazetaweb.com/noticia/48021/condutora-fica-ferida-em-capotamento-na-pr-472-na-noite-de-ontem-6,Condutora fica ferida em capotamento na PR-472 na noite de ontem (6),,None
160,https://agencedianedusaillant.com/concerts/pl-parc-floral/paul-lay-souleymane-mbodj-pestacles-festival-jeune-public-festivals-du-parc-floral-musique-concert-gratuit-sorties-famille/,paul-lay-souleymane-mbodj-pestacles-festival-jeune-public-festivals-du-parc-floral-musique-concert-gratuit-sorties-famille - Agence Diane du Saillant,No Description,None
161,https://agrupaciones.musicajove.net/index.php/194-la-orquesta-participa-en-un-nuevo-cd,La orquesta participa en un nuevo CD,"Agrupaciones ""Música Jove""",None
162,https://ai-navi.com/ai/runway-gen-2/,Runway Gen-2 - AI NAVI,No Description,None
163,https://akkudoktor.net/t/home-assistant-and-goodwe-inverter/11494?page=2,Home Assistant and Goodwe inverter - Seite 2 - Open Source - Software Projekte - Akkudoktor Forum,"Hallo,  nach meinem Verständnis ist das ja kein wirklicher Sensorwert, sondern ein Wert den der WR als Zähler mitführt.  Die Frage ist, ob er den Wert gar nicht berechnet wird oder nur nicht vernünftig ausgelesen. Hast Du SEMS eingerichtet? Falls ja kontrollier mal, ob die Gesamterzeugung dort angezeigt wird und plausibel ist.  Welche Goodwe Integration nimmst Du?  Die Standard oder die man über HACS installieren kann. Bei der zweiteren habe ich gefühlt mehr sinnvolle Daten.  Unbedingt alle FW V...",None
164,https://alanjacobs.blogspot.com/2010/04/sonnets-inspired-by-ramana-maharshis.html,Alan Jacobs: SONNETS INSPIRED BY RAMANA MAHARSHI'S FORTY VERSES,"THE INVOCATION 1. EXISTENCE Without some objective ‘thing’ that really exists, Can there be worthwhile reflections on existence? Thought fre...",None
165,https://alargarpene.com/turismo-rural/descubre-el-encanto-del-turismo-rural-omt-y-disfruta-de-la-naturaleza/,Turismo rural descubre el encanto del turismo rural omt y disfruta de la naturaleza,Turismo rural descubre el encanto del turismo rural omt y disfruta de la naturaleza Tu Tienda Online Especializada en Alfombras Spa para Bañera Compra AQUÍ tu Nueva Alfombra Hidromasaje para tu Baño y Disfr,None
166,https://alhambraventure.com/startup/galgus/,Galgus - Alhambra Venture,No Description,None
167,https://allapresenter.com/produkter/gummituttar/,Gummituttar | Alla Presenter,"Ja, varför inte? Alla män har väl någon gång tänkt tanken på hur det egentligen skulle vara att ha bröst. För en liten summa har du nu möjligheten att…",None
168,https://alleyoop.ilsole24ore.com/tag/mostri/,Alley Oop - ilSole24ORE,No Description,None
169,https://alsum.co/glosario/escandallo/,[:es]Escandallo[:en]Escandallo[:pb]Escandallo[:] | ALSUM,[:es]Plomada prismática en cuyo vértice va amarrada la sondaleza o cordel que permite hacer llegar hasta el fondo y así medir la profundidad y recoger las muestras adheridas.[:en]Plomada prismática en cuyo vértice va amarrada la sondaleza o cordel que permite hacer llegar hasta el fondo y así medir la profundidad y recoger las muestras adheridas.[:pb]Plomada...,None
170,https://altamiroborges.blogspot.com/2024_10_09_archive.html,"Altamiro Borges: quarta-feira, outubro 09, 2024","Altamiro Borges, Blog do Miro, mídia, sindicalismo, ditadura midiática, América Latina, Bolsonaro, política, economia, mídia alternativa,",None
171,https://amaazmedia.com/76,Raha ge Moonu Furathamafaharah Dhahkaalaifi - Amaazmedia,Emmen Eh Amaazaka!,None
172,https://amar.mizonatv.com/ciriaco-desesperado-quiere-evitar-los-planes-de-jeros/,"Ciriaco, desesperado, quiere evitar los planes de Jeros - Amar es para siempre",Cristina acoge con recelo el estrecho vínculo que existe entre Isabel y Libertad.,None
173,https://amphora-tandoors.com/auberginen-lavangi/,Auberginen Lavangi - Rezepte Amphora Tandoors,Probieren Sie unser leckeres Rezept: Auberginen Lavangi » Leckere Tandoor Rezepte » Jetzt probieren,None
174,https://anapaulaordorica.com/32-6-millones-de-mexicanos-trabajan-en-la-informalidad-confirma-el-inegi/,"32.6 millones de mexicanos trabajan en la informalidad, confirma el INEGI","Las personas subocupadas, es decir, quienes declararon tener necesidad y disponibilidad para trabajar más horas, fueron 4.4 millones",None
175,https://andalousvision.com/les-tendances-de-la-mode-optique-pour-la-saison/,Les tendances de la mode optique pour la saison - andalousvision.com,"La mode optique au service de votre style Les lunettes ne sont plus seulement un outil pour améliorer la vision, elles sont devenues un accessoire de mode incontournable. Que vous soyez à la recherche d’une monture élégante pour votre tenue de soirée ou de lunettes de soleil haut de gamme pour vos vacances au soleil, […]",None
176,https://angeladeane.com/artwork/2882667-This%20Light%20Is%20Ours.html,Angela Deane,No Description,None
177,https://anjoseluz.net/arcanjo-miguel-vamos-orar-por-gaia/,Arcanjo Miguel - Vamos Orar por Gaia -,"Queridos! EU SOU O ARCANJO MIGUEL! Vocês estão bastante empenhados em cumprirem o procedimento. Apenas lhes peço que aguardem. Os 30 dias estão correndo e brevemente, esse procedimento se encerrará, e aí começaremos outro. Quem começou no meio do caminho não tem problema. Não deixe de fazer por causa disso, porque um dia que você […]",None
178,https://annlinnemann-english.blogspot.com/2017/08/salon-hans-munck-andersen-aug-sep-2017.html,Ann Linnemann studio gallery: SALON - Hans Munck Andersen Aug-Sep 2017,THE SALON -    MORE THAN A VESSEL     Hans Munck Andersen DK   Exhibition 24 August - 16 September 2017     Salon Art – refined contem...,None
179,https://anonymz.com/?http://sewamobilbelitung.id,AnonymZ,anonymer Referrer / Referer entfernender Weiterleitungs-Service,None
180,https://apavisa.com/ru/plitka/microcement-grey-lappato-60x120,Microcement Grey Lappato 60X120,Apavisa предлагает вам самый большой выбор технического керамогранита для пола и стен в Испании. Откройте для себя наш большой каталог моделей и дизайнов...,None
181,https://apontahoraoficina.com/obrigado-representante/,Obrigado Representante - Aponta Hora Oficina,Obrigado UM DE NOSSOS CONSULTORES ENTRARÁ EM CONTATO COM VOCÊ.,None
182,https://apps.shopify.com/app-groups/extensions/checkout?locale=pt-BR&surface_detail=track123&surface_type=app_details,Apps da App Store da Shopify para ampliar seu checkout,"Shopify App Store: personalize a loja virtual e expanda suas operações com os apps de marketing, design e processamento de pedidos que receberam o selo Shopify de aprovação.",None
183,https://aprelium.com/forum/index.php?sid=c2916e596e661389d1bbc4a8f8ba5b09,Aprelium - Forum :: Index,Aprelium - Forum :: Index,None
184,https://aprendi.net/tag/bracelete-de-macaco/,bracelete de macaco | Aprendi.net,No Description,None
185,https://ar.centredouleur.net/hydrocephalie,Hydrocephalie | Vevey | Centre de la Douleur Riviera,L'hydrocéphalie correspond à la dilatation des cavités liquidiennes cérébrales appelées ventricules. Les traitements sont le plus souvent chirurgicaux.,None
186,https://aradiashop.com/flaxi-casino-codigo-promocional-y-bonus-code-2025/,Flaxi Casino Codigo Promocional Y Bonus Code 2025 - AradiaShop,"Flaxi Casino Codigo Promocional Y Bonus Code 2025 También nos gustó una larga lista de procesadores de pagos aceptados a nivel mundial que agrega más profundidad a esta pieza de calidad de software multimarca, King of Vegas fue una competencia de juegos de azar en la que los jugadores compitieron en una variedad de juegos […]",None
187,https://archive.jesusaranguren.com/image/I0000ipi2PPRUPmg,2023 Lexus Fort Lauderdale Corporate Run | JESUS ARANGUREN Photography,No Description,None
188,https://archivopalma.com/,Cargo,No Description,None
189,https://arendslogboek.blogspot.com/2014/11/,Arends Logboek: november 2014,Vlieg even met me mee,None
190,https://armande.net/page/8/,"armande.net - Pagina 8 van 30 - Personal life blog over internet business, creatieve dingen en het wonen in Duitsland","Personal life blog over internet business, creatieve dingen en het wonen in Duitsland",None
191,https://artemlegrand.com/nl-nl/products/reproductie-poster-route-der-alpen-vintage,Kunstdruk van vintage poster - De weg door de Alpen - Artem Legrand,Kunstdruk van vintage poster van de Alpenroute. Hoogwaardige afdrukken beschikbaar in vele maten!,None
192,https://arteref.com/arte/quem-pintou-o-pinto-de-trump/,Quem pintou o pinto de Donald Trump? - ArteRef,"“Pelo direito de pintar o pinto do Trump” O “Make América great again” da artista Illma Gore está dando o que falar. Illma, artista baseada em Los Angels, teve de […]",None
193,https://articulosdeunuso.com/producto/servilleta-40x40-dry-cotton-grafito-sgp18191/,SERVILLETA 40X40 DRY COTTON GRAFITO (SGP18191),Estas servilletas son uno de los productos en papel más parecidos a las servilletas de tela existentes. SERVILLETA 40X40 DRY COTTON GRAFITO,None
194,https://ascelin.com/kapselboeken-2024/,Kapselboeken 2024 - Schoonheid en Stijl,Kapselboeken 2024,None
195,https://assuna.net/product/badge-32mm-olga/,Badge 32mm Olga - Assuna vintage crafts,Assuna,None
196,https://asterweb.jpl.nasa.gov/gallery-detail.asp?name=Kliuchevskoi,"Kliuchevskoi Volcano, Kamchatka - ASTER Image Gallery",No Description,None
197,https://ataicr.com/articulos/arte-en-casa/,Proyectos de arte y manualidades - ATAI,"Descubre ideas creativas de proyectos de Arte en Casa con manualidades fáciles, materiales e instrucciones paso a paso para inspirarte desde tu hogar.",None
198,https://automation.honeywell.com/mx/es/products/personal-protective-equipment/respiratory/self-contained-breathing-apparatus-scba/scba-33,SCBA 33 | Honeywell,No Description,None
199,https://automotivematic.blogspot.com/search?updated-max=2011-07-05T20:06:00-07:00&max-results=5&widgetType=BlogArchive&widgetId=BlogArchive1&action=toggle&dir=open&toggle=YEARLY-1230796800000&toggleopen=DAILY-1710745200000,TIPS PERAWATAN MOBIL AUTOMOTIVE,"Kursus stir mobil, modifikasi, tune up, mesin mobil, rem tangan, persneling, kaca mobil, oli mesin, ac mobil, wiper, radiator, bengkel mobiL",None
200,https://aux-doigts-de-fee.com/product-category/catalogues-crochet/,Catalogues Crochet - L&N,No Description,None
201,https://aviagem1.blogspot.com/2012/11/obrigada-por-sua-visitaseu-comentario-e_28.html?showComment=1354112208432,A Viagem,Obrigada por sua visita! Seu comentário é muito importante para mim. Evanir.      OBRIGADA PELO ENVIO DO POEMA DE NATAL   QUERIDA AMIGA ANN...,None
202,https://avvenire-ita.newsmemory.com/?selDate=20241215&goTo=A13&artid=0&title=Una-protesi-per-tornare-a-sentire--per-Mihai-il-Natale-e-gia-arrivato&startEdition=Avvenire,Avvenire,Questa replica integrale del nostro prodotto stampato vi offre il giornale che conoscete e amate dalla comodità del web.,None
203,https://awsbyt.com/destacado/detenido-rafael-perdomo-propietario-de-la-constructora-hp-que-levanta-edificios-de-lujo-en-las-mercedes,"Detenido el propietario de la Constructora HP, que levanta edificios de lujo en Baruta - Monitoreamos",En medio de la guerra interna en el régimen de Nicolás Maduro -que ha dejado varios funcionarios chavistas detenidos y,None
204,https://azindustrie.com/shop/category/habitat-sanitaire-plomberie-plomberie-raccord-et-tube-multicouche-1668,Boutique | AZ-INDUSTRIE,No Description,None
205,https://b2b.millennium-group.co.uk/Login?ReturnUrl=/24-ice-mojito-5-x-65-mlpack,Millennium. Login,,None
206,https://backxxxx.com/project-management-adalah-teknovidia-com,Project Management Adalah : teknovidia.com | Back,"Baca Cepat show Apa Itu Project Management? Manfaat Project Management Proses Project Management Alat Project Management Faq Kesimpulan Sumber : Rekomendasi: Apa Itu Project Management? Project management adalah suatu metode untuk mengatur dan mengelola proyek dari awal hingga akhir. Hal ini melibatkan penggunaan keterampilan, alat, dan teknik untuk mencapai tujuan yang telah ditentukan dengan cara …",None
207,https://barbasbellfires.com/nl/showrooms/gerold-meinen/,Gerold Meinen,Gerold Meinen | Showroom,None
208,https://barroblanco.edu.co/fotos.php,:::I. E. BARRO BLANCO:::,No Description,None
209,https://bateau.annonce.ca/doral-boats-a-vendre-boisbriand.php?t=pa,Bateau A Vendre - Bateau Occasion Pas Cher | Bateau.annonce.ca,"Petites annonces classées de Doral Boats usagé à vendre à Boisbriand, trouvez votre annonce parmi plusieurs Doral Boats d'occasion dans les Laurentides.",None
210,https://batusulaiman.com/tag/sbobet/,sbobet Arsip - Link Terpercaya Taruhan Bola Online,No Description,None
